,sigma8,Omega_cdm,Omega_b,h,n_s
23994,0.8107358,0.24441409850951798,0.04671077210280599,0.6959224,0.9985149
23995,0.8185538,0.24778309532236606,0.04686984910847403,0.6922857,1.002541
23996,0.8254902,0.25094318509462227,0.04712085713933063,0.6890214,1.003204
23997,0.8169338,0.24697428600505542,0.0466016357030097,0.6926223,1.002965
23998,0.8143743,0.25014715887515004,0.04673856816739233,0.6894779,1.000531
23999,0.8175898,0.2541760916326166,0.04723401255713281,0.6859164,1.001041
24000,0.8168768,0.25339076924216447,0.04712283125939903,0.6868317,1.000896
24001,0.8174161,0.2537044601019144,0.047141522467006855,0.6865083,1.000965
24002,0.8144687,0.25268945058859366,0.047413984862500265,0.6877669,1.004568
24003,0.8131532,0.2529225177462474,0.04749210161620222,0.6873605,1.001582
24004,0.8153698,0.2533833939038515,0.047485153514450165,0.6867101,1.001421
24005,0.8190187,0.2505167655339911,0.047152167231740975,0.6897103,1.001593
24006,0.8195714,0.25071795839279915,0.047097388703039963,0.6894176,1.000698
24007,0.8140201,0.24880254522884349,0.046902596022739114,0.6913065,0.9993607
24008,0.8154441,0.2493912298777698,0.04697606382693994,0.6908013,0.9983201
24009,0.816319,0.2454689650741836,0.04667345311189946,0.6945645,0.9999991
24010,0.8150897,0.24232060333756758,0.046460471865582345,0.6977405,1.001359
24011,0.8151725,0.2422335683720169,0.04644809744559709,0.6978194,1.001849
24012,0.8160668,0.24333424841780918,0.046489872387493685,0.6969258,1.001602
24013,0.8189398,0.24340747411877384,0.046489647231285174,0.6969315,1.002877
24014,0.8395538,0.2555402747126841,0.047756654419580054,0.6856333,1.001192
24015,0.8382302,0.2567831327794552,0.047462824597283675,0.6841448,1.001536
24016,0.8385368,0.25683471798892576,0.047467764791179555,0.6840667,1.001395
24017,0.8360735,0.2553372769540984,0.047188289720166525,0.685312,1.001138
24018,0.8411201,0.2623235610425427,0.04795594391150604,0.6786852,1.001787
24019,0.8454853,0.26279475607601654,0.04801100819920165,0.6781643,1.001655
24020,0.8457481,0.2624573979591683,0.04803796463588294,0.6786191,1.002721
24021,0.843773,0.26342077869170066,0.04816899642984607,0.6778944,0.99972
24022,0.8448629,0.26352419993109305,0.048130809956347886,0.6777874,0.9989825
24023,0.8299636,0.25311620937988644,0.04714096893483535,0.6874461,1.00039
24024,0.8303535,0.25273532858516595,0.047296552799690944,0.6875212,1.001343
24025,0.840952,0.25186136107873414,0.04719868695997428,0.6885957,1.00115
24026,0.8377957,0.25001720568338426,0.04714439371161795,0.6904833,1.00173
24027,0.8301427,0.24736207990674777,0.046804719778657446,0.6930464,1.001472
24028,0.8321013,0.2465589207811404,0.04676665914288024,0.6939791,0.9996998
24029,0.8330747,0.24875353164646083,0.04684388715336791,0.6918829,0.9987136
24030,0.836373,0.2522396647696756,0.04722515653837194,0.6886352,1.001732
24031,0.8252739,0.24751262482797567,0.046875413648114546,0.6931819,1.001857
24032,0.8324825,0.2524309323192906,0.04761815648181319,0.6885535,0.9994918
24033,0.8360225,0.253930270637614,0.047698007472472125,0.6871762,1.00083
24034,0.8338198,0.2524307327473178,0.047567707846109204,0.6885811,1.001281
24035,0.8401801,0.259116292333339,0.04818698955639957,0.6823858,1.000705
24036,0.8411824,0.2591392977443273,0.04821687782408414,0.6823097,0.9997377
24037,0.8390362,0.25873501792446035,0.048139063964494716,0.6825912,0.9994419
24038,0.847501,0.2616473232879088,0.04839446086514983,0.6801129,0.9993758
24039,0.8489942,0.26164592702276135,0.04830960087220723,0.6801105,0.9977983
24040,0.8574541,0.2633798677144057,0.048499877589463336,0.6784176,0.9987484
24041,0.852833,0.2621358714236012,0.04838684942282157,0.6793525,0.9981747
24042,0.8519673,0.26334163912840575,0.04847073346398953,0.6783325,0.9970643
24043,0.8521614,0.26459887515427843,0.04871550101545324,0.6767908,0.9982248
24044,0.8522001,0.2649628491270929,0.04872618923023692,0.676424,0.9984605
24045,0.8497492,0.2642186879621555,0.04865374238786705,0.6771205,0.9981235
24046,0.8533052,0.2651598289378481,0.048649741376070164,0.6764334,1.00016
24047,0.8338347,0.2567012111711743,0.04762684430551144,0.6839812,0.9992102
24048,0.8322093,0.2545772713261292,0.04726561044416359,0.6856101,0.9999907
24049,0.8305753,0.2511386257656605,0.046951759263975865,0.688794,1.00232
24050,0.8307731,0.25171947925151106,0.04695944894950479,0.6880456,1.002564
24051,0.828204,0.2517931788546564,0.047033654445102484,0.6881071,1.001709
24052,0.8286688,0.2510159858772237,0.04694190938682678,0.6890085,1.002445
24053,0.8289268,0.2517941384722357,0.04720402057251035,0.6882743,1.002195
24054,0.818139,0.24590682425503949,0.0465876741125684,0.6937375,1.002106
24055,0.822239,0.25048474102692136,0.047012983638733824,0.6892605,1.0013
24056,0.8204527,0.24993778573521633,0.04696146649318976,0.6898487,1.000413
24057,0.8120267,0.2503553801164528,0.04707981027269375,0.6896022,0.9976577
24058,0.8148299,0.25121447849679773,0.04710579231089004,0.6893541,0.9981668
24059,0.8183527,0.2531045247919654,0.04738321590784157,0.6877237,0.9982535
24060,0.8185838,0.2530653718330766,0.0473868576402157,0.6877904,0.9982732
24061,0.813012,0.25085507708260385,0.047073378931885304,0.6898515,0.99993
24062,0.8068231,0.24522296981105254,0.04655227731407554,0.6950718,1.000317
24063,0.8069684,0.24524438381175215,0.04655740614967289,0.695057,0.9997232
24064,0.8095471,0.2471201374421212,0.046672828407441865,0.6930654,0.9988493
24065,0.8138989,0.2496878672522906,0.04692794206562843,0.6907591,0.9980197
24066,0.8302953,0.25492615803483903,0.04764445179556978,0.6859067,1.000893
24067,0.8285846,0.25584767389789526,0.047803038921274014,0.6849189,0.9995988
24068,0.8226302,0.2508993790075387,0.047160417066390146,0.6891657,0.9989331
24069,0.820197,0.2499634139126205,0.047245565079794494,0.6903632,0.9991022
24070,0.8239011,0.25036836118405087,0.04728825212741267,0.6900238,1.001174
24071,0.8282254,0.2553086832342044,0.047544022311740784,0.6853258,1.001941
24072,0.8244173,0.253013238623529,0.047281202305974726,0.6874733,1.001291
24073,0.8238002,0.25260104602093314,0.047217319718022586,0.6878035,1.001229
24074,0.8373564,0.26190600888313287,0.04838292913961488,0.6795969,1.002159
24075,0.835108,0.2598072881581237,0.048190273647303376,0.6815842,1.002689
24076,0.8490909,0.2669821760496103,0.04909517325644505,0.6756812,1.003596
24077,0.8478143,0.266442433903407,0.049052517933826534,0.6760583,1.005196
24078,0.8512754,0.26986928562175244,0.04935383179049521,0.6729512,1.005795
24079,0.8485368,0.26890993936786317,0.049110565241625055,0.6735512,1.003981
24080,0.8398272,0.2646078629384808,0.048652787771517686,0.6773757,1.002192
24081,0.8382133,0.268008154904271,0.048822410485044106,0.6740737,0.9989838
24082,0.8377718,0.2674284041685389,0.0486963179482492,0.6747829,1.000559
24083,0.8365772,0.26695770073674085,0.04863224652637997,0.6751598,0.9993972
24084,0.8416251,0.2676493790608403,0.04875543990402017,0.6742716,1.00005
24085,0.8443469,0.2656066268078271,0.04866614347711384,0.6761658,1.002496
24086,0.841345,0.2642449268692636,0.04858916393890028,0.6772618,1.003553
24087,0.8420581,0.2643694801912266,0.048582390611110686,0.6771271,1.004297
24088,0.8310196,0.25753424337513153,0.04766848943784483,0.6834152,1.005322
24089,0.8321221,0.2575120179322823,0.04766447677822384,0.6833336,1.004557
24090,0.8308309,0.25688815271575643,0.04759978310519506,0.683919,1.004531
24091,0.8303101,0.256579944734758,0.0475481428617429,0.6841844,1.005556
24092,0.8339323,0.2608024884110926,0.048022506292675134,0.6805671,1.002786
24093,0.8331236,0.26117025446562475,0.04803795406213857,0.6801708,1.003095
24094,0.8236318,0.2570728226267387,0.04778150085865623,0.6838892,1.001892
24095,0.8206711,0.257252011457445,0.04773833977452942,0.6835054,0.999871
24096,0.8218456,0.25781690829327086,0.0477894081617231,0.6829831,1.000175
24097,0.8170666,0.24961829383674336,0.04661658796384792,0.6901191,1.002093
24098,0.8216589,0.25137094218655076,0.046822877091759585,0.6884531,1.001349
24099,0.8218928,0.2516556605053561,0.046869051108660666,0.6881773,1.000724
24100,0.8240488,0.2535152733053501,0.04709997649884072,0.6865148,1.000767
24101,0.8261961,0.25586425729666457,0.04748258295003784,0.6841279,0.9982353
24102,0.8201559,0.25395828381500757,0.04739100535053945,0.6860208,0.9970305
24103,0.8200595,0.2536421523916619,0.047374651540587766,0.6862727,0.998123
24104,0.825469,0.256259939120824,0.04757359912975734,0.6840087,0.9973345
24105,0.8364083,0.26380051518922804,0.04826973026894055,0.6772289,0.9991855
24106,0.8393875,0.26485210401770315,0.04871693799516034,0.6765841,1.001059
24107,0.8399157,0.26521958648251504,0.048732735392756764,0.6762613,1.001761
24108,0.8466691,0.2668901724166565,0.04889698025416436,0.6746676,1.000567
24109,0.8305178,0.26053273754649037,0.0482141796654984,0.6803681,1.000444
24110,0.829492,0.25981521615172776,0.04813989804820045,0.6810066,0.9997811
24111,0.8219984,0.258771334722089,0.04782871649215708,0.6820191,0.9995195
24112,0.8286664,0.26109660456357797,0.047922990403205024,0.679717,0.9998786
24113,0.8154805,0.2517652628210874,0.047038485536818206,0.6883331,0.9993227
24114,0.8248793,0.253800705331485,0.047255922923334207,0.6866318,0.9989184
24115,0.8281385,0.25586450622871537,0.0475034478505427,0.6847614,0.9991561
24116,0.8313487,0.2560574218071272,0.04748935415222821,0.6846888,0.9997704
24117,0.8294168,0.25169012864598683,0.047085414835926154,0.6889637,0.9992664
24118,0.8223915,0.2492519822992458,0.04681604562743469,0.6909893,1.000726
24119,0.8119312,0.24263840023776684,0.046449079808615075,0.6973372,0.9997409
24120,0.8119142,0.24464492472805163,0.046506664727342134,0.6950917,1.000656
24121,0.8201457,0.25088763282894444,0.04728065159997437,0.6893663,1.0001
24122,0.821765,0.2513199676950983,0.04731566150506579,0.6889692,1.000788
24123,0.8206592,0.2505924964606236,0.04728461952535392,0.6895728,1.001072
24124,0.8230373,0.25116080583830036,0.047328585447411274,0.6890254,1.000388
24125,0.8282314,0.25493499900537087,0.04774576946565456,0.6856806,1.000854
24126,0.8304415,0.25515117876326093,0.04783763610032769,0.6855856,1.001085
24127,0.8299258,0.25500068610414267,0.04782558463495389,0.6857447,0.9995333
24128,0.8240559,0.2517030024325622,0.04745892048764301,0.6889184,0.999325
24129,0.8227735,0.24965651125892815,0.047336811059834755,0.6909051,0.9999747
24130,0.8229622,0.2473784757783415,0.04712665641410682,0.6933981,1.002951
24131,0.8200382,0.2498435011851586,0.047238578372901935,0.691209,1.002726
24132,0.8184557,0.24947436850341378,0.04725384348650202,0.6916376,1.003028
24133,0.8196354,0.2498469568184528,0.04721296882131228,0.6913151,1.000041
24134,0.8216738,0.25136656003930374,0.04739508338972515,0.6898679,1.000004
24135,0.833689,0.25456548336811546,0.04771673016408324,0.6869645,0.9998531
24136,0.8288181,0.25423745960636734,0.04757458907017798,0.6870292,0.9977526
24137,0.8175141,0.2488568243150701,0.04675122208081687,0.691924,1.0001
24138,0.8191728,0.24990387966836367,0.04692491057950079,0.6909011,1.00196
24139,0.8319604,0.2576697725915587,0.04798041085986702,0.6837723,1.002365
24140,0.8347809,0.2588862010689245,0.04805606758907391,0.6826505,1.001651
24141,0.814645,0.24636525270338946,0.046790272067264514,0.6937459,1.000491
24142,0.8129359,0.24705168069252306,0.0468490313771042,0.6932636,0.9998831
24143,0.8058692,0.24743655180533872,0.046894201766986186,0.6927919,0.9972553
24144,0.8103696,0.2480087545716763,0.046900142684535275,0.6920741,0.9983173
24145,0.8327448,0.254784341557668,0.047517233695631156,0.6860046,0.9971682
24146,0.8308808,0.25651367490873894,0.04783653877761733,0.6844468,0.9957407
24147,0.8326647,0.2583297787305117,0.048045463344930255,0.6828342,0.9959455
24148,0.8318605,0.25772891154025956,0.04800417862851591,0.6834651,0.9971839
24149,0.8226008,0.2547340913299779,0.04782754382840204,0.6861967,0.9973009
24150,0.8310594,0.26057957927372394,0.04864574174922097,0.6809066,0.9991257
24151,0.8325625,0.2608163588690378,0.048621869069675014,0.6806735,0.9985804
24152,0.8258305,0.2565980797873945,0.048133016428584995,0.6840987,1.000032
24153,0.825245,0.2567638446930931,0.04814004064881695,0.6839103,0.9996931
24154,0.8256715,0.2567459970465695,0.04810301882145906,0.6839876,1.000132
24155,0.8190171,0.24870415700936385,0.0474140741231854,0.6921831,1.000859
24156,0.8189888,0.24860085977215834,0.04741395473881929,0.6922868,1.000727
24157,0.8342705,0.25349428189687906,0.04792589039326774,0.6877623,1.000121
24158,0.8351276,0.25433658483365834,0.04788141167135907,0.6870939,1.000202
24159,0.8356508,0.25612424090003255,0.048058257268795944,0.6854416,1.000217
24160,0.8359087,0.2561171027710004,0.04806438105142873,0.6854896,1.002406
24161,0.8347546,0.25535547381554896,0.04752749018350608,0.6858568,1.001215
24162,0.834524,0.2550463894489121,0.04748879500006122,0.6861397,1.000161
24163,0.8343991,0.2550295990936658,0.0474828868749308,0.686152,0.9984977
24164,0.8376695,0.2551997713346707,0.04759301659971731,0.6860243,0.9991446
24165,0.8347216,0.25462340490468616,0.04768980441688401,0.6866396,0.999506
24166,0.8360133,0.25502868502349757,0.047731292269776855,0.6862558,0.9990561
24167,0.8467102,0.25985937850135593,0.04801856947831901,0.681648,1.002174
24168,0.8549658,0.2650221876315885,0.04847097111534516,0.6768421,0.9997994
24169,0.8446832,0.2674827669157066,0.04892753546455763,0.6746337,0.9951497
24170,0.832952,0.26156319487301,0.04794584639868297,0.6793843,0.9950489
24171,0.8000587,0.24272097697726944,0.046273435201670536,0.6972035,0.9942851
24172,0.8107861,0.24792028241355818,0.04672250839245067,0.6919388,0.9978472
24173,0.8124446,0.2488015283961649,0.04692865725368187,0.6912457,0.9967782
24174,0.8130235,0.2487991820235776,0.04706783805421408,0.6913821,0.9991515
24175,0.8131627,0.24810404885911894,0.04707023471261771,0.6921392,0.9985707
24176,0.8282725,0.25763789517504565,0.048039935805247964,0.6832797,0.9990067
24177,0.8344042,0.2579322580414766,0.047992430432870006,0.6830038,1.000311
24178,0.8359002,0.2566750293673708,0.04784471342235003,0.6839258,0.9994116
24179,0.8407114,0.2591831051651065,0.047886594874255305,0.6814556,1.001397
24180,0.8355893,0.2562648661828335,0.04776955845916624,0.6842588,1.003012
24181,0.8284229,0.2547482669322567,0.04756775391927787,0.6852823,1.002643
24182,0.8283604,0.25451656914650334,0.04752903581323208,0.6855718,1.00371
24183,0.8323266,0.2550538880547562,0.04760571871690192,0.6851203,1.003845
24184,0.8376078,0.25604232971382895,0.04773980619746376,0.6842037,1.004463
24185,0.8400296,0.2580451028610747,0.0479199339969743,0.6823114,1.004266
24186,0.8344567,0.25432672584584004,0.0476450608562439,0.6858024,0.9986606
24187,0.8349457,0.25453302042948717,0.047616449058732406,0.6856823,0.9989409
24188,0.8292759,0.2532397685358673,0.047585080206248714,0.687185,1.000471
24189,0.8273921,0.25133205648868284,0.047225525541139915,0.6892953,1.000875
24190,0.8284228,0.2516783367142747,0.047327036410217224,0.6890747,1.000619
24191,0.8286016,0.2518081416464318,0.04731352532698848,0.6888694,0.9999645
24192,0.8411288,0.2628785942042714,0.048542542800915765,0.6788047,1.001681
24193,0.8365181,0.2622411959545988,0.048425895699036214,0.6793724,1.000289
24194,0.8362203,0.2621673051853871,0.0483894532413374,0.6794308,1.001157
24195,0.8331054,0.2623906352808307,0.04840158089575121,0.6792339,0.9995658
24196,0.8331437,0.2612742929937516,0.048563970084492994,0.6803651,1.001093
24197,0.8335083,0.26146131939607115,0.048580893622137314,0.6801847,1.001087
24198,0.8296389,0.25777230283507846,0.048270731374309796,0.683514,0.999641
24199,0.8353374,0.2603763017246795,0.04864467317735048,0.6810872,1.000588
24200,0.8379049,0.2615159692772217,0.04836311137377611,0.6792841,1.000078
24201,0.8333575,0.2590992203142047,0.048109432045899396,0.6813572,1.000036
24202,0.8341696,0.25888367494078757,0.04809910220640274,0.6815742,1.001197
24203,0.8348165,0.25583176212934283,0.04751494839489828,0.6835772,1.001848
24204,0.8255939,0.2515184186888009,0.04698730231315176,0.6875464,1.002635
24205,0.8311823,0.2544618143461761,0.04738566497897823,0.6856553,1.003102
24206,0.8238923,0.24868652326039223,0.046597515728773464,0.6909494,1.00231
24207,0.8306068,0.24618719257733457,0.04660589227394309,0.6935954,1.003843
24208,0.8315891,0.24802972494966036,0.046736139857178,0.6917768,1.003571
24209,0.8210164,0.2447157666738153,0.04653938483432615,0.6953141,1.003463
24210,0.8292321,0.2495309760229701,0.04708293169228777,0.6909014,1.002132
24211,0.8258462,0.24836281464524798,0.04699382253583104,0.691851,1.00237
24212,0.8238467,0.24721655355066469,0.04690539904787011,0.6930712,1.003064
24213,0.8245073,0.24714095852335932,0.04693302727152746,0.6931445,1.003062
24214,0.833187,0.25517962232112923,0.04787977961220488,0.6859517,1.000513
24215,0.8377221,0.25800664592096,0.048120842221864864,0.6833493,1.000228
24216,0.8377503,0.2568495845553961,0.047957853929300964,0.6845345,0.9982942
24217,0.8286779,0.2515695484028192,0.04707116259728077,0.6889664,0.998886
24218,0.8279831,0.25131423685426074,0.04703708662136185,0.689219,0.9989434
24219,0.8113777,0.2450881901603303,0.04657814630141683,0.6943847,0.9978116
24220,0.812704,0.24552824753705063,0.04662235407091018,0.6939987,0.99777
24221,0.8207669,0.24778174321950747,0.04689667751712442,0.6918721,1.001762
24222,0.8250865,0.24940965549201585,0.04713328925334698,0.6903984,1.00172
24223,0.8250756,0.24941136169870215,0.047133662899342184,0.6903972,1.001384
24224,0.8249073,0.2482619416823366,0.04699492083772176,0.6915062,0.9983496
24225,0.8249903,0.24836367179941157,0.04708290051361035,0.6917075,1.000481
24226,0.823096,0.24730259486245484,0.04701574443715089,0.6927519,1.000314
24227,0.8226284,0.24783383794216748,0.04703274730470131,0.6921679,0.9983639
24228,0.8295649,0.25039105662630745,0.04711598734864982,0.6897517,0.9988733
24229,0.8499885,0.26059040188013344,0.04807139129193766,0.6803653,1.003932
24230,0.8495836,0.2604747047267325,0.04806659704255693,0.6804295,1.002528
24231,0.8450563,0.258785970318534,0.04788576296809259,0.6818607,1.003
24232,0.8468393,0.25890651848770757,0.04779836990202598,0.6815787,0.9994735
24233,0.842737,0.25950551611299144,0.04768934832928413,0.6808836,0.9992702
24234,0.8231951,0.24975226100878983,0.04680088612980019,0.6901568,0.9986066
24235,0.8298502,0.25446454132878943,0.047407611575868217,0.6860467,0.9964601
24236,0.8332312,0.25555007558527704,0.04759919963901135,0.685118,0.9964685
24237,0.8358775,0.2536935878163836,0.04753790021721501,0.6869644,0.9998724
24238,0.8373899,0.2539107920703487,0.047555446027196156,0.6867184,1.000434
24239,0.8477136,0.26197861664376676,0.04841528401442887,0.6793485,1.00061
24240,0.8482575,0.2618887733793231,0.04842876822473041,0.6794372,1.001395
24241,0.8487593,0.2620270203603782,0.048454390255372654,0.6793262,1.000223
24242,0.8530903,0.2653866173866847,0.04875503125452692,0.6763073,1.002645
