,sigma8,Omega_cdm,Omega_b,h,n_s
21236,0.8053706,0.2576450424710295,0.048771237996149394,0.6804443,0.9681956
21237,0.8110088,0.26518897437744604,0.049516670917691054,0.674585,0.9638416
21238,0.8108807,0.2651968853365734,0.04951581389711893,0.674585,0.9637551
21239,0.8191706,0.2622998699500927,0.049176332047087594,0.676001,0.966548
21240,0.8215615,0.2675657800691011,0.04939383846757952,0.6716553000000001,0.9653138
21241,0.8156726,0.2645698617382767,0.049060053788471274,0.6742919999999999,0.9645255
21242,0.8240404,0.2736449324750893,0.049829946356289456,0.6675049,0.9609135
21243,0.8232686,0.2742434175419156,0.04986961261692069,0.6669678,0.9611233
21244,0.8227078,0.27499771142804097,0.04996718551070393,0.6664306999999999,0.9604108
21245,0.8224389,0.2763645449821635,0.050041885306201725,0.6653076,0.9598858
21246,0.8181534,0.27290084604227083,0.04978153202923992,0.6679443,0.9625347
21247,0.8177298,0.27091620006257167,0.0496110455763064,0.6694092,0.9636981
21248,0.8164325,0.2698983804635412,0.04951836309833228,0.6701416,0.9641146
21249,0.8160298,0.26929408946247513,0.049479027088707744,0.6705811,0.9629122
21250,0.8175556,0.26803211132753335,0.04943523085537173,0.6713623,0.9640449
21251,0.8133733,0.26627026907353146,0.049118286146517566,0.6726318,0.9650919
21252,0.8126874,0.26536679669539925,0.04904800277902498,0.6733154,0.9649361
21253,0.8186509,0.26819027333291445,0.049385766416024296,0.6710693000000001,0.9653623
21254,0.8185279,0.2762532504793075,0.05005923612237542,0.664917,0.9603484
21255,0.8191764,0.27650397518317366,0.05003971419065784,0.6645752,0.9602924
21256,0.8154888,0.2696128232068511,0.04938052372925612,0.6690674,0.9603354
21257,0.8132693,0.2668025431308722,0.04912604171086307,0.6713623,0.9613206
21258,0.8142797,0.26619386384986515,0.0491819883575902,0.6716553000000001,0.9618431
21259,0.8176106,0.2620823629301612,0.04880811261230758,0.6745361,0.96483
21260,0.8236055,0.2731257100009244,0.04992895982724633,0.66604,0.9591348
21261,0.820889,0.27254615042369523,0.04987616354571782,0.6663330000000001,0.9594261
21262,0.8223106,0.27463625558320665,0.05020366674915506,0.6653076,0.9647988
21263,0.8227784,0.2677305884112276,0.04962643218419656,0.6707275,0.966051
21264,0.8105048,0.2572448371264534,0.048734750900713886,0.6787354000000001,0.9684577
21265,0.8118293,0.25625412571803574,0.048663648960312854,0.6795166,0.9691294
21266,0.8113873,0.255612371514728,0.04857958542808248,0.6799561,0.969153
21267,0.8145911,0.2551854548551697,0.048573637301580534,0.6804443,0.9689609
21268,0.814708,0.2549908960324057,0.04857499325089995,0.6806395999999999,0.969341
21269,0.8130317,0.2508200614090633,0.048247844207876714,0.6843505999999999,0.9701335
21270,0.8190608,0.2565396532808455,0.04876996313743343,0.6801024999999999,0.9685791
21271,0.8196903,0.25811882819553106,0.04884336022914585,0.6792725000000001,0.9709971
21272,0.8236722,0.263706804599876,0.04948948146980652,0.675415,0.9678687
21273,0.822883,0.26466657387477227,0.049543717495055414,0.6746338000000001,0.9670061
21274,0.8143826,0.26716503937653424,0.04965744100356814,0.6718017999999999,0.9638597
21275,0.8143382,0.26937933055713154,0.04979706016519731,0.6701416,0.9636721
21276,0.8129525,0.2682018139198255,0.049694711303367736,0.6711182,0.9638033
21277,0.8125085,0.2678440815412795,0.04965137768769226,0.6713135,0.9638781
21278,0.8116844,0.2724333779485578,0.04986233450096817,0.6673583999999999,0.9610743
21279,0.8128905,0.2723611664678857,0.04983439307329783,0.6673096,0.9614476
21280,0.8113949,0.2698903813172974,0.04969373506895571,0.669165,0.9634297
21281,0.8129615,0.2712780414859469,0.049838594689640935,0.6681885,0.9631081
21282,0.8114343,0.26871858572247886,0.049686842145863906,0.6704834,0.9649451
21283,0.8098743,0.2674646395867999,0.04955327751922711,0.6713135,0.9659285
21284,0.8168547,0.27120165869104257,0.049828965074339565,0.6686279,0.9640233
21285,0.8167777,0.2713854374817372,0.049834829951240674,0.6684814,0.9639191
21286,0.8152907,0.2727480536716002,0.05003670564918003,0.6671142999999999,0.9647586
21287,0.8163932,0.27253381426942136,0.05016517369005289,0.6671630999999999,0.9612819
21288,0.8137113,0.27232457985321135,0.050143257976235346,0.6675049,0.9608065
21289,0.8155873,0.2718301429895602,0.04997582494978854,0.6681885,0.963237
21290,0.8135693,0.273980118384432,0.050279519697232565,0.6663818,0.9632671
21291,0.8108023,0.27279448330969175,0.05020123053299986,0.6674561,0.9634
21292,0.8174001,0.27294519156902386,0.050004146155355075,0.6678467,0.9638448
21293,0.8154926,0.2729757054496584,0.04996153668030842,0.6677002000000001,0.9637315
21294,0.8094325,0.2581312110270704,0.04882985924370877,0.6790771,0.9661787
21295,0.8124822,0.26275139590645524,0.04924170296515308,0.6752686,0.9653697
21296,0.8111253,0.2642577179312534,0.04934811135976704,0.6739502,0.9643422
21297,0.8109652,0.2630878396282564,0.04925560971287452,0.6749267999999999,0.9660828
21298,0.8079015,0.26406236005746075,0.04931048840776447,0.6737061,0.9665393
21299,0.8022532,0.25938670755796006,0.04892035121695304,0.6774657999999999,0.9693531
21300,0.7991567,0.26702145254469434,0.049623925093757716,0.6714600000000001,0.9627253
21301,0.8010823,0.2630178555947254,0.04933838866380227,0.674585,0.9643226
21302,0.8133314,0.27325521048979323,0.05010092859886653,0.6669678,0.9569398
21303,0.8141009,0.2736170696847974,0.05013957192231911,0.6667725,0.9572206
21304,0.818377,0.25928950048837446,0.048614924463823615,0.6770752,0.9701736
21305,0.8133396,0.2595897518174879,0.04859228259026483,0.6766357000000001,0.9694633
21306,0.8138054,0.2584587351354988,0.04848264990079108,0.6773193000000001,0.9685464
21307,0.8119608,0.256907468476596,0.04836186168589949,0.6789307,0.9683436
21308,0.8087506,0.25498428673123774,0.04824934124594946,0.6805907999999999,0.9705029
21309,0.8079376,0.25570577839096775,0.04833415162511415,0.6801024999999999,0.9690278
21310,0.8087176,0.25666089187810176,0.048456376758684874,0.6794678000000001,0.9690833
21311,0.8101329,0.25967612222879677,0.04877912903029143,0.6771240000000001,0.9663975
21312,0.8081807,0.2570192877063739,0.04851940444041336,0.6793213,0.9678704
21313,0.8104762,0.254468567224479,0.048398326548516384,0.6812255999999999,0.9678224
21314,0.8089305,0.25461104282499225,0.048350935801498525,0.6809326,0.9665862
21315,0.8112483,0.2580084478630463,0.0486428518797019,0.6783936,0.9647988
21316,0.8182956,0.27042718952319816,0.04975211809404592,0.6688232000000001,0.9599061
21317,0.8168678,0.2704448708908874,0.04979884590442299,0.6688721,0.9601231
21318,0.8190218,0.2755711434242666,0.05032827794622844,0.6650145999999999,0.9624846
21319,0.8130366,0.2682428574483116,0.04950422814061917,0.6696044999999999,0.9669802
21320,0.8130536,0.26823460533853255,0.04950112802370217,0.6696044999999999,0.9670295
21321,0.8172881,0.2581392133379529,0.04872541264546521,0.6779541,0.9707096
21322,0.8167146,0.2580008218045967,0.048739957825948255,0.6781982000000001,0.9710141
21323,0.8173413,0.25870578855721627,0.04878159512172169,0.67771,0.9702512
21324,0.8180402,0.256476543908093,0.04853576391529939,0.6795166,0.9720647
21325,0.8179789,0.2565029655431339,0.0485322121545234,0.6795166,0.9721498
21326,0.8180027,0.25822300051404506,0.048638685223385825,0.6781494000000001,0.971664
21327,0.8155316,0.2552622440368464,0.048322620511628896,0.6806885,0.9711735
21328,0.8176195,0.26040094560613647,0.04868393733769905,0.6763428,0.9704573
21329,0.8178718,0.26004990139786865,0.048651239951320376,0.6765869000000001,0.9707312
21330,0.8141074,0.25839644199109846,0.04850900782127518,0.6778564,0.971856
21331,0.8159004,0.25872270892303345,0.048557675768982074,0.6778076,0.9711767
21332,0.8151903,0.26585701992245586,0.04929948653802658,0.6723389000000001,0.9673591
21333,0.8173863,0.2647348396923384,0.04931507905801487,0.6733154,0.9691693
21334,0.8150873,0.2648329089516537,0.04935403299083632,0.6733642999999999,0.9709465
21335,0.8123857,0.2674109684405675,0.04961579131030354,0.6705811,0.9695015
21336,0.8123019,0.2681085491864203,0.049637847868787506,0.6700439,0.9689816
21337,0.8024208,0.2701654609568612,0.049726054985066374,0.6682861,0.9661041
21338,0.8052767,0.2753534395743938,0.05019836144918008,0.6644774999999999,0.9641192
21339,0.8085871,0.2757858941176744,0.05026447334899418,0.6638916,0.964372
21340,0.8074346,0.2743204871294508,0.05005826647466498,0.6649657999999999,0.9648314
21341,0.8074163,0.27405105553670756,0.05010350731884409,0.6654053000000001,0.9627976
21342,0.8068295,0.2718990463266102,0.05007555039535954,0.6677002000000001,0.9642749
21343,0.8067271,0.2719129963597412,0.0500778906343239,0.6676514,0.9642764
21344,0.8042465,0.26901750502518545,0.04978684388856673,0.6697998,0.9656908
21345,0.8051972,0.2685036429510247,0.049736731045497966,0.6701904000000001,0.9661426
21346,0.8160166,0.2671204448478303,0.04972725245778033,0.6716553000000001,0.9639898
21347,0.8160921,0.26914820353025914,0.04994579797283417,0.6700928,0.9626387
21348,0.8152262,0.26625837285538634,0.04973366607932287,0.6723877,0.9641651
21349,0.8163884,0.26669180911687146,0.049827158871464244,0.6720946999999999,0.9649709
21350,0.8245525,0.2723287398590375,0.05008736671966068,0.6669189,0.9652432
21351,0.8266214,0.2679711682993858,0.04963636922523895,0.6704834,0.9650278
21352,0.8246748,0.2703198174613006,0.049826198180342625,0.6689208999999999,0.9642611
21353,0.8203499,0.2596366275959375,0.04890655947609891,0.6777588,0.9715885
21354,0.8043832,0.2544143002742002,0.04836974612696442,0.6815186,0.9682855
21355,0.8050378,0.2549126762828725,0.04841040185277365,0.6809814,0.9679405
21356,0.8099072,0.2546186062935117,0.04852601521270079,0.6811767999999999,0.9684259
21357,0.813165,0.26019752135299595,0.04894997696072506,0.6764404,0.9670929
21358,0.8115414,0.2603250506045501,0.04896480990286693,0.6761963,0.9663441
21359,0.8133776,0.26072251015806797,0.04916121239389434,0.6765869000000001,0.9641255
21360,0.807413,0.2551602058647636,0.04877920389403762,0.6813232,0.9664423
21361,0.8076748,0.25553804900104893,0.048862274754024555,0.6811279,0.9667636
21362,0.8055741,0.2632805633609334,0.04951840427092838,0.6753662,0.9627732
21363,0.806964,0.26737440922693784,0.04988642737818078,0.6720459,0.9614715
21364,0.8181161,0.26820219491244035,0.049884061883129736,0.6716553000000001,0.9656274
21365,0.815826,0.26539522488737866,0.04951704268889081,0.6731201,0.9676079
21366,0.8156484,0.2643486698433168,0.04947200972144607,0.673999,0.9672453
21367,0.8141444,0.27066598229561384,0.049930792494375494,0.669165,0.961766
21368,0.81237,0.2656331041392954,0.049561749191609036,0.6735595999999999,0.9651482
21369,0.8152785,0.26674489641774185,0.04970767893267142,0.6730713,0.9656818
21370,0.8118008,0.2623558720202132,0.04943160648689086,0.6764404,0.968965
21371,0.8162956,0.26509957772682713,0.04968153674083735,0.6742431999999999,0.968391
21372,0.8170999,0.25507776331484827,0.04871484376256966,0.6819092000000001,0.9721002
21373,0.815155,0.26220183128675434,0.04898730461005396,0.6749267999999999,0.9678215
21374,0.8163564,0.2622912062785011,0.04895402712150094,0.6748779,0.9689816
21375,0.8170559,0.25952859514256615,0.04877829080718909,0.6772217,0.97165
21376,0.8167047,0.25934943685703093,0.04876405904592537,0.6773682,0.9716871
21377,0.818334,0.2641038409500501,0.04929178067702447,0.6735595999999999,0.9703212
21378,0.8231395,0.2683231136925397,0.04974229409201727,0.670874,0.9659595
21379,0.8174644,0.2604423730852521,0.04904636517728934,0.6767822,0.9682842
21380,0.8127935,0.25670757347775724,0.04884226013235611,0.6803955,0.9691689
21381,0.8142893,0.256430508591359,0.04886427828965595,0.6806885,0.9688874
21382,0.8129173,0.2556695238467839,0.04872048497543506,0.6810791,0.9688443
21383,0.813857,0.2554517469763672,0.04871813159404707,0.6810303000000001,0.9703325
21384,0.8142962,0.2602484178020022,0.049048383807062224,0.6770264,0.9662768
21385,0.8085376,0.2577044797781684,0.04889484396211056,0.6794678000000001,0.9670921
21386,0.8085398,0.2578780512675156,0.0489128581365943,0.6793213,0.9670572
21387,0.8128302,0.2622756736444416,0.04925032361762967,0.6758057,0.9621407
21388,0.8136776,0.26295870853189157,0.04936093574966456,0.6754639,0.9622789
21389,0.8160726,0.26541175243549264,0.049416598948146345,0.6732178000000001,0.9632469
21390,0.8161134,0.26927958174709843,0.04973126169804675,0.6703369000000001,0.9617017
21391,0.8105833,0.2715397181912704,0.0498942990697959,0.668335,0.9609137
21392,0.8037409,0.2589022984284191,0.04885572106346438,0.6779053,0.9668093
21393,0.807811,0.2578984336807685,0.04874962016805715,0.6787354000000001,0.966028
21394,0.8150756,0.2662876086078582,0.04931621792686082,0.6718017999999999,0.9626195
21395,0.8149111,0.26800062769019606,0.049515550863288536,0.6703369000000001,0.9619245
21396,0.8164063,0.266593032570896,0.04940203328754684,0.6713135,0.963089
21397,0.8152883,0.26639298288348195,0.049353940024037084,0.6713623,0.9635126
21398,0.8124349,0.2746379694450186,0.050134926948744406,0.6659912,0.9598591
21399,0.8155094,0.2754263319094169,0.05010384716142362,0.6653564,0.9594465
21400,0.819247,0.2799712206326251,0.050487237531280656,0.6619873,0.9595134
21401,0.8048838,0.2697705150117445,0.04968351026185164,0.6688721,0.9601027
21402,0.8041511,0.27056198935326875,0.04970837488671973,0.6681885,0.9601036
21403,0.8051759,0.2714506353319487,0.04977911679284364,0.6674072,0.9595659
21404,0.804554,0.26966233196716205,0.04963120688905766,0.6688721,0.9593847
21405,0.8085743,0.2620648468454517,0.048931544917600656,0.6749267999999999,0.9655539
21406,0.809371,0.26855298152736506,0.04941390998059967,0.6697998,0.9632423
21407,0.8086804,0.2679799232005311,0.04941466550331287,0.6704346,0.9634793
21408,0.8076109,0.2657483558153938,0.04922231336200016,0.6721436,0.9637404
21409,0.8116179,0.26121185104100914,0.04904100805405114,0.676001,0.9675216
21410,0.8128713,0.2659240620825898,0.049529490860421826,0.6720946999999999,0.9636103
21411,0.8129554,0.2657215712098328,0.04951711319615277,0.6722899999999999,0.9636643
21412,0.8131322,0.26572688125162247,0.04945434407716428,0.6722899999999999,0.9647309
21413,0.8191214,0.2701671992766175,0.04980608339544282,0.6688232000000001,0.9631977
21414,0.8127257,0.2683841989978158,0.04958646209001586,0.6702880999999999,0.9643581
21415,0.8142608,0.267515177259651,0.04952626696617666,0.6714600000000001,0.9636443
21416,0.8164248,0.2727244387309212,0.0499663335591697,0.6676025,0.9630246
21417,0.8145262,0.27099381020539964,0.04985909392945365,0.6686768,0.9666795
21418,0.8144565,0.26914751842628615,0.04971497909738834,0.6701904000000001,0.9677099
21419,0.8082808,0.26874751976833333,0.049831982514049356,0.6706787,0.9674231
21420,0.8115407,0.26698043943573807,0.04982883953754839,0.6718994,0.9673497
21421,0.8088209,0.2640994207151054,0.04953593243778633,0.6739502,0.9678333
21422,0.8092893,0.2643251047030563,0.04961804533778868,0.6741455000000001,0.9656066
21423,0.8183053,0.2761892432058192,0.050394639727647676,0.6647705,0.9643034
21424,0.8160319,0.2701850994414031,0.04981273559227104,0.6692627,0.9642622
21425,0.8184169,0.2728205428266219,0.049917203166927035,0.6670166000000001,0.9627373
21426,0.8185675,0.2678761264928463,0.049443865782722946,0.6709229000000001,0.9668864
21427,0.8182177,0.26742060815772334,0.04941688770986338,0.6712646,0.9665673
21428,0.8077682,0.26527707570709075,0.049210578644401724,0.6717529,0.970238
21429,0.80752,0.2656073781887079,0.049455122307891876,0.6718017999999999,0.9695944
21430,0.8047168,0.265426774891232,0.04942525003083467,0.6718994,0.9678537
21431,0.804505,0.2653780353033819,0.04938947864288306,0.6719482000000001,0.9679258
