,sigma8,Omega_cdm,Omega_b,h,n_s
18571,0.82953801,0.2643713,0.049266765,0.67429345,0.96516263
18572,0.82255217,0.26281449,0.048946932,0.67524703,0.96418046
18573,0.81420048,0.25365817,0.048467545,0.68283941,0.96732625
18574,0.81368952,0.25397723,0.048518575,0.68265299,0.96702791
18575,0.81418721,0.25390982,0.048510756,0.68286915,0.96699929
18576,0.81218316,0.24784701,0.047950138,0.68769516,0.97369732
18577,0.8225181,0.26043893,0.049172829,0.67797986,0.96547192
18578,0.81723745,0.26355265,0.049433116,0.67557539,0.96514729
18579,0.81683074,0.26518727,0.049561182,0.67425181,0.96299836
18580,0.81693396,0.26476484,0.049484778,0.67443238,0.96342303
18581,0.81406244,0.26352278,0.04943089,0.67489498,0.96347607
18582,0.81103521,0.26111081,0.049433353,0.67605793,0.96601772
18583,0.8058769,0.25784793,0.04881178,0.678854,0.96375714
18584,0.80634188,0.2605066,0.048953116,0.67678827,0.96349678
18585,0.80598895,0.2642692,0.049236383,0.67345736,0.96115364
18586,0.81509082,0.26903007,0.049729389,0.6699317,0.95693901
18587,0.81314329,0.27320796,0.05004346,0.66670125,0.95635857
18588,0.81483912,0.27039365,0.049807852,0.66852488,0.96212035
18589,0.81084093,0.2487383,0.048189098,0.68710027,0.97252992
18590,0.81141164,0.24837028,0.048163182,0.68740454,0.97247344
18591,0.81184216,0.24840671,0.048153157,0.68737773,0.97254822
18592,0.81167179,0.24835913,0.048138702,0.68740198,0.97270327
18593,0.81091421,0.24806777,0.048131021,0.68761965,0.97263517
18594,0.81009054,0.24520247,0.047979079,0.69119314,0.97462685
18595,0.80928884,0.24936389,0.048158721,0.68754709,0.97416126
18596,0.81162531,0.24678143,0.04781218,0.68909968,0.97431628
18597,0.80990063,0.24667894,0.047811092,0.6890224,0.97378226
18598,0.81127218,0.24711997,0.047810667,0.68842931,0.97347806
18599,0.81170994,0.24717075,0.047827731,0.68839847,0.97329416
18600,0.81173252,0.2471677,0.047830001,0.68835428,0.97309653
18601,0.81100358,0.25209796,0.04828815,0.6843884,0.97160988
