,sigma8,Omega_cdm,Omega_b,h,n_s
17116,0.84219867,0.3073878884565066,0.05133603817060779,0.6425063,1.0006916
17117,0.8400106,0.30729996880268695,0.05146769991499597,0.6431014,0.99696733
17118,0.84143628,0.30964296029586563,0.05154896214187604,0.6419186,1.0061889
17119,0.84143628,0.30964296029586563,0.05154896214187604,0.6419186,1.0061889
17120,0.83647656,0.3037196087678276,0.05114923966743664,0.6460082,1.0081432
17121,0.83961848,0.29675222111733457,0.05006687967864176,0.6503315999999999,1.0192791
17122,0.84320895,0.30173244029103885,0.05039247745112487,0.6466815,1.0090633
17123,0.84113434,0.29934944641489286,0.05039530764330845,0.6483865,1.0050413
17124,0.8396797,0.2747796395186156,0.04805409253772456,0.6657088,1.0123305
17125,0.83884204,0.27256828777735814,0.04741632115314829,0.6678571,1.0110127
17126,0.83941842,0.27211934871926785,0.047390250405238254,0.6682007,1.0100294
17127,0.84108946,0.27389832828956,0.04756178906845178,0.6669513,1.0096322
17128,0.84186484,0.26947885286471124,0.047207133904405015,0.6702327,1.0135361
17129,0.84093791,0.2688405339405886,0.047161027133642286,0.6707719,1.0132324
17130,0.83538795,0.2595491204737426,0.04583610038006549,0.6774532000000001,1.0297411
17131,0.82151724,0.2510698982574573,0.04565699944001377,0.6834734,1.0330034
17132,0.81773401,0.24456851334607296,0.044910559677915185,0.6884054999999999,1.0347762
17133,0.81866602,0.23873955267118696,0.04421845168644091,0.6927395,1.0468566
17134,0.84399613,0.2530673301479962,0.045820754555443495,0.6800255,1.0317868
17135,0.83575773,0.24392547100283704,0.04539726621564057,0.6877774999999999,1.0312418
17136,0.83575773,0.24392547100283704,0.04539726621564057,0.6877774999999999,1.0312418
17137,0.8435703,0.2539601779114823,0.046639569534693025,0.6796411,1.0185284
17138,0.82878085,0.24961540132988494,0.04619218933596481,0.684707,1.0018387
17139,0.8289654,0.24663121444019348,0.04583639701662881,0.6865452000000001,1.012362
17140,0.8149467,0.23609929603779017,0.044625743530422333,0.6960235,1.0206251
17141,0.81497265,0.23677853500441548,0.04469881875578462,0.695535,1.0197208
17142,0.81003548,0.22868033323834566,0.04355768101065309,0.7023069,1.025478
17143,0.82865592,0.2749589576129398,0.047257517114722605,0.6616361999999999,1.0050897
17144,0.83741893,0.2622344133673986,0.04598290091301598,0.6707465,1.0082641
17145,0.85010363,0.27930872204908763,0.04831562489209685,0.6588969,0.99727964
17146,0.85866011,0.2922206122272224,0.0496388783416018,0.6508562999999999,0.99173676
17147,0.85959345,0.29310307393752383,0.049657371641350374,0.6504069,0.99247051
17148,0.85358493,0.2908346226039594,0.049353811338841445,0.6522331,0.99211879
17149,0.85356224,0.2892366903785502,0.04922000001261315,0.6533624,0.99209587
17150,0.84537745,0.278813468823193,0.04827492125117425,0.6604405,0.9919332
17151,0.848845,0.2961439901310091,0.0496177240165037,0.6503619999999999,0.98838244
17152,0.84109284,0.30482926495782336,0.05031313071431446,0.6438988000000001,0.9996665
17153,0.83763576,0.30205536336665634,0.05006917504386245,0.64574,1.0004413
17154,0.84372421,0.3013309484882516,0.04989786824264191,0.6460089999999999,1.0025468
